#EventID,Time,latitude,longitude,depth,Author,Catalog,Contributor,ContributorID,MagType,mag,MagAuthor,EventLocationName
20220706_0000012,2022-07-06T01:37:06.9Z,36.67,36.59,5.0,EMSC,EMSC-RTS,EMSC,1145670,ml,3.2,EMSC,TURKEY-SYRIA BORDER REGION
20220704_0000205,2022-07-04T22:56:08.1Z,36.61,36.45,8.0,EMSC,EMSC-RTS,EMSC,1145259,ml,2.8,EMSC,TURKEY-SYRIA BORDER REGION
20220704_0000178,2022-07-04T19:29:51.0Z,37.09,36.81,7.0,DDA,EMSC-RTS,DDA,1145219,ml,2.0,DDA,CENTRAL TURKEY
20220702_0000036,2022-07-02T01:29:37.4Z,37.41,37.05,6.0,DDA,EMSC-RTS,DDA,1144342,ml,2.0,DDA,CENTRAL TURKEY
20220701_0000163,2022-07-01T21:24:35.4Z,36.24,36.06,11.0,EMSC,EMSC-RTS,EMSC,1144198,ml,2.9,EMSC,TURKEY-SYRIA BORDER REGION
20220623_0000059,2022-06-23T06:55:05.1Z,36.81,36.06,7.0,DDA,EMSC-RTS,DDA,1141443,ml,2.6,DDA,TURKEY-SYRIA BORDER REGION
20220622_0000152,2022-06-22T16:20:56.6Z,37.48,37.05,7.0,DDA,EMSC-RTS,DDA,1141281,ml,2.1,DDA,CENTRAL TURKEY
20220622_0000097,2022-06-22T11:46:27.0Z,37.28,35.98,7.0,DDA,EMSC-RTS,DDA,1141204,ml,2.1,DDA,CENTRAL TURKEY
20220621_0000006,2022-06-21T00:28:29.4Z,36.36,34.76,25.0,EMSC,EMSC-RTS,EMSC,1140696,ml,3.0,EMSC,CENTRAL TURKEY
20220618_0000033,2022-06-18T03:25:13.9Z,37.72,37.46,7.0,DDA,EMSC-RTS,DDA,1139728,ml,2.4,DDA,CENTRAL TURKEY
20220615_0000121,2022-06-15T14:11:12.0Z,36.72,37.48,5.0,DDA,EMSC-RTS,DDA,1138849,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20220614_0000185,2022-06-14T20:25:51.5Z,35.67,35.57,6.0,DDA,EMSC-RTS,DDA,1138564,ml,2.1,DDA,NEAR THE COAST OF SYRIA
20220611_0000070,2022-06-11T09:01:35.6Z,37.16,35.8,7.0,DDA,EMSC-RTS,DDA,1137434,ml,2.1,DDA,CENTRAL TURKEY
20220610_0000131,2022-06-10T13:48:02.2Z,36.53,36.31,7.0,DDA,EMSC-RTS,DDA,1137175,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20220609_0000173,2022-06-09T19:42:06.7Z,38.13,35.17,5.0,EMSC,EMSC-RTS,EMSC,1136860,ml,2.8,EMSC,CENTRAL TURKEY
20220609_0000138,2022-06-09T15:05:39.4Z,38.9,37.95,12.0,DDA,EMSC-RTS,DDA,1136800,ml,2.3,DDA,CENTRAL TURKEY
20220606_0000080,2022-06-06T10:19:03.3Z,37.57,36.37,7.0,DDA,EMSC-RTS,DDA,1135704,ml,2.2,DDA,CENTRAL TURKEY
20220531_0000018,2022-05-31T00:50:56.9Z,37.44,35.89,7.0,DDA,EMSC-RTS,DDA,1133438,ml,2.1,DDA,CENTRAL TURKEY
20220530_0000184,2022-05-30T22:34:06.9Z,37.77,36.25,7.0,DDA,EMSC-RTS,DDA,1133390,ml,2.0,DDA,CENTRAL TURKEY
20220530_0000141,2022-05-30T18:07:19.6Z,37.41,35.96,15.0,EMSC,EMSC-RTS,EMSC,1133334,ml,3.6,EMSC,CENTRAL TURKEY
20220530_0000114,2022-05-30T14:33:00.4Z,37.21,36.07,9.0,EMSC,EMSC-RTS,EMSC,1133294,ml,3.3,EMSC,CENTRAL TURKEY
20220528_0000185,2022-05-28T23:21:35.6Z,37.78,36.28,2.0,EMSC,EMSC-RTS,EMSC,1132802,ml,2.7,EMSC,CENTRAL TURKEY
20220527_0000099,2022-05-27T10:27:24.8Z,36.05,35.75,12.0,DDA,EMSC-RTS,DDA,1132367,ml,2.1,DDA,CENTRAL TURKEY
20220527_0000093,2022-05-27T09:38:42.6Z,37.43,36.55,7.0,DDA,EMSC-RTS,DDA,1132357,ml,2.2,DDA,CENTRAL TURKEY
20220523_0000060,2022-05-23T08:22:43.6Z,36.18,35.59,7.0,DDA,EMSC-RTS,DDA,1131045,ml,2.2,DDA,CENTRAL TURKEY
20220523_0000017,2022-05-23T02:14:17.4Z,37.69,37.39,7.0,DDA,EMSC-RTS,DDA,1130960,ml,2.2,DDA,CENTRAL TURKEY
20220522_0000142,2022-05-22T14:01:28.2Z,36.58,38.11,7.0,DDA,EMSC-RTS,DDA,1130791,ml,2.5,DDA,TURKEY-SYRIA BORDER REGION
20220520_0000077,2022-05-20T10:45:09.9Z,36.37,36.64,7.0,DDA,EMSC-RTS,DDA,1130023,ml,2.2,DDA,TURKEY-SYRIA BORDER REGION
20220520_0000057,2022-05-20T08:17:19.9Z,37.72,36.27,7.0,DDA,EMSC-RTS,DDA,1129993,ml,2.0,DDA,CENTRAL TURKEY
20220519_0000058,2022-05-19T07:44:41.8Z,37.25,37.01,11.0,DDA,EMSC-RTS,DDA,1129667,ml,2.5,DDA,CENTRAL TURKEY
20220519_0000040,2022-05-19T03:03:36.0Z,37.61,35.59,7.0,DDA,EMSC-RTS,DDA,1129644,ml,2.1,DDA,CENTRAL TURKEY
20220517_0000109,2022-05-17T12:00:58.2Z,36.79,38.31,6.0,DDA,EMSC-RTS,DDA,1129149,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20220516_0000067,2022-05-16T08:17:06.0Z,37.05,37.17,7.0,DDA,EMSC-RTS,DDA,1128766,ml,2.1,DDA,CENTRAL TURKEY
20220514_0000131,2022-05-14T15:08:52.6Z,38.12,38.45,12.0,EMSC,EMSC-RTS,EMSC,1128252,ml,2.5,EMSC,EASTERN TURKEY
20220514_0000086,2022-05-14T10:32:33.2Z,38.1,38.45,8.0,DDA,EMSC-RTS,DDA,1128173,ml,2.3,DDA,EASTERN TURKEY
20220513_0000131,2022-05-13T16:23:03.4Z,38.1,38.47,5.0,EMSC,EMSC-RTS,EMSC,1127953,mb,4.1,EMSC,EASTERN TURKEY
20220510_0000183,2022-05-10T23:59:08.2Z,37.99,37.99,5.0,EMSC,EMSC-RTS,EMSC,1127071,ml,2.8,EMSC,CENTRAL TURKEY
20220510_0000142,2022-05-10T18:44:49.5Z,37.85,37.46,5.0,EMSC,EMSC-RTS,EMSC,1126993,ml,2.5,EMSC,CENTRAL TURKEY
20220510_0000137,2022-05-10T17:43:35.3Z,37.84,37.45,7.0,EMSC,EMSC-RTS,EMSC,1126982,ml,2.7,EMSC,CENTRAL TURKEY
20220509_0000178,2022-05-09T20:00:49.0Z,37.38,35.03,7.0,DDA,EMSC-RTS,DDA,1126689,ml,2.3,DDA,CENTRAL TURKEY
20220509_0000145,2022-05-09T16:25:15.8Z,36.2,35.94,7.0,DDA,EMSC-RTS,DDA,1126624,ml,2.0,DDA,CENTRAL TURKEY
20220509_0000050,2022-05-09T06:30:10.0Z,37.69,37.68,14.0,DDA,EMSC-RTS,DDA,1126480,ml,2.0,DDA,CENTRAL TURKEY
20220507_0000173,2022-05-07T21:01:56.0Z,37.45,37.98,7.0,DDA,EMSC-RTS,DDA,1126111,ml,2.0,DDA,CENTRAL TURKEY
20220506_0000103,2022-05-06T13:55:47.8Z,37.57,36.38,12.0,DDA,EMSC-RTS,DDA,1125696,ml,2.0,DDA,CENTRAL TURKEY
20220505_0000213,2022-05-05T21:59:37.6Z,37.04,35.88,22.0,DDA,EMSC-RTS,DDA,1125500,ml,2.2,DDA,CENTRAL TURKEY
20220505_0000158,2022-05-05T15:53:23.2Z,37.2,37.67,7.0,DDA,EMSC-RTS,DDA,1125415,ml,2.0,DDA,CENTRAL TURKEY
20220505_0000058,2022-05-05T06:19:32.5Z,37.34,35.98,7.0,DDA,EMSC-RTS,DDA,1125260,ml,2.1,DDA,CENTRAL TURKEY
20220505_0000047,2022-05-05T04:23:04.5Z,37.19,37.68,7.0,DDA,EMSC-RTS,DDA,1125242,ml,2.0,DDA,CENTRAL TURKEY
20220503_0000109,2022-05-03T12:40:41.5Z,37.87,37.45,7.0,DDA,EMSC-RTS,DDA,1124602,ml,2.3,DDA,CENTRAL TURKEY
20220503_0000084,2022-05-03T11:42:12.0Z,37.9,37.45,5.0,EMSC,EMSC-RTS,EMSC,1124572,ml,2.7,EMSC,CENTRAL TURKEY
20220501_0000075,2022-05-01T12:08:30.7Z,37.09,36.27,7.0,DDA,EMSC-RTS,DDA,1123919,ml,2.1,DDA,CENTRAL TURKEY
20220428_0000064,2022-04-28T08:57:54.7Z,36.72,36.46,7.0,EMSC,EMSC-RTS,EMSC,1122952,ml,2.7,EMSC,TURKEY-SYRIA BORDER REGION
20220426_0000071,2022-04-26T11:54:37.0Z,37.06,35.28,34.0,DDA,EMSC-RTS,DDA,1122368,ml,2.1,DDA,CENTRAL TURKEY
20220424_0000164,2022-04-24T18:05:42.6Z,37.07,36.66,7.0,DDA,EMSC-RTS,DDA,1121849,ml,2.1,DDA,CENTRAL TURKEY
20220422_0000120,2022-04-22T16:04:20.1Z,37.35,35.0,6.0,EMSC,EMSC-RTS,EMSC,1121059,ml,3.1,EMSC,CENTRAL TURKEY
20220421_0000151,2022-04-21T14:37:51.0Z,37.36,36.87,7.0,DDA,EMSC-RTS,DDA,1120698,ml,2.7,DDA,CENTRAL TURKEY
20220419_0000151,2022-04-19T13:50:22.3Z,37.37,35.01,7.0,DDA,EMSC-RTS,DDA,1119920,ml,2.0,DDA,CENTRAL TURKEY
20220419_0000079,2022-04-19T07:17:34.5Z,37.37,35.01,7.0,EMSC,EMSC-RTS,EMSC,1119793,ml,3.1,EMSC,CENTRAL TURKEY
20220419_0000009,2022-04-19T00:40:42.7Z,35.97,36.25,15.0,EMSC,EMSC-RTS,EMSC,1119672,ml,2.7,EMSC,SYRIA
20220415_0000176,2022-04-15T18:54:50.5Z,35.76,36.84,2.0,EMSC,EMSC-RTS,EMSC,1118508,mb,4.3,EMSC,SYRIA
20220415_0000172,2022-04-15T18:37:01.3Z,38.43,37.27,7.0,DDA,EMSC-RTS,DDA,1118504,ml,2.1,DDA,CENTRAL TURKEY
20220414_0000031,2022-04-14T02:04:52.2Z,38.11,38.38,7.0,DDA,EMSC-RTS,DDA,1117931,ml,2.0,DDA,EASTERN TURKEY
20220412_0000212,2022-04-12T23:11:51.6Z,37.23,36.9,7.0,DDA,EMSC-RTS,DDA,1117481,ml,2.1,DDA,CENTRAL TURKEY
20220412_0000030,2022-04-12T04:09:23.6Z,37.37,35.04,6.0,EMSC,EMSC-RTS,EMSC,1117210,ml,2.6,EMSC,CENTRAL TURKEY
20220411_0000111,2022-04-11T11:31:05.9Z,36.67,38.32,6.0,DDA,EMSC-RTS,DDA,1116887,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20220410_0000216,2022-04-10T22:56:22.8Z,38.1,38.47,7.0,DDA,EMSC-RTS,DDA,1116664,ml,2.4,DDA,EASTERN TURKEY
20220410_0000079,2022-04-10T06:49:09.0Z,37.16,36.26,7.0,DDA,EMSC-RTS,DDA,1116420,ml,2.5,DDA,CENTRAL TURKEY
20220408_0000148,2022-04-08T16:17:24.0Z,38.04,38.13,3.0,EMSC,EMSC-RTS,EMSC,1115795,ml,3.2,EMSC,EASTERN TURKEY
20220408_0000126,2022-04-08T13:59:41.6Z,37.37,35.03,17.0,EMSC,EMSC-RTS,EMSC,1115760,ml,2.8,EMSC,CENTRAL TURKEY
20220407_0000194,2022-04-07T22:09:28.1Z,37.1,36.03,8.0,EMSC,EMSC-RTS,EMSC,1115500,ml,3.8,EMSC,CENTRAL TURKEY
20220406_0000070,2022-04-06T08:58:59.2Z,37.86,36.77,7.0,DDA,EMSC-RTS,DDA,1114973,ml,2.3,DDA,CENTRAL TURKEY
20220405_0000084,2022-04-05T10:04:32.9Z,38.23,36.9,7.0,DDA,EMSC-RTS,DDA,1114682,ml,2.1,DDA,CENTRAL TURKEY
20220404_0000122,2022-04-04T13:02:20.8Z,36.69,37.85,8.0,DDA,EMSC-RTS,DDA,1114349,ml,2.2,DDA,TURKEY-SYRIA BORDER REGION
20220404_0000087,2022-04-04T10:14:46.8Z,37.54,35.83,7.0,DDA,EMSC-RTS,DDA,1114304,ml,2.2,DDA,CENTRAL TURKEY
20220403_0000044,2022-04-03T02:21:58.1Z,37.27,35.43,7.0,DDA,EMSC-RTS,DDA,1113904,ml,2.1,DDA,CENTRAL TURKEY
20220402_0000097,2022-04-02T10:31:47.1Z,37.1,37.54,7.0,DDA,EMSC-RTS,DDA,1113640,ml,2.0,DDA,CENTRAL TURKEY
20220402_0000084,2022-04-02T09:50:55.2Z,37.1,37.55,7.0,EMSC,EMSC-RTS,EMSC,1113623,ml,2.7,EMSC,CENTRAL TURKEY
20220402_0000056,2022-04-02T06:46:34.4Z,37.11,37.58,7.0,EMSC,EMSC-RTS,EMSC,1113582,ml,2.9,EMSC,CENTRAL TURKEY
20220401_0000104,2022-04-01T11:22:21.8Z,37.25,37.1,5.0,EMSC,EMSC-RTS,EMSC,1113283,ml,2.6,EMSC,CENTRAL TURKEY
20220401_0000067,2022-04-01T08:13:14.1Z,37.38,35.03,7.0,DDA,EMSC-RTS,DDA,1113233,ml,2.1,DDA,CENTRAL TURKEY
20220401_0000066,2022-04-01T08:01:46.0Z,37.36,35.01,7.0,DDA,EMSC-RTS,DDA,1113232,ml,2.2,DDA,CENTRAL TURKEY
20220401_0000058,2022-04-01T07:27:25.2Z,37.36,35.01,7.0,DDA,EMSC-RTS,DDA,1113222,ml,2.0,DDA,CENTRAL TURKEY
20220401_0000043,2022-04-01T05:41:35.2Z,37.37,35.01,7.0,DDA,EMSC-RTS,DDA,1113200,ml,2.3,DDA,CENTRAL TURKEY
20220401_0000042,2022-04-01T05:36:29.0Z,37.39,35.05,7.0,DDA,EMSC-RTS,DDA,1113199,ml,2.2,DDA,CENTRAL TURKEY
20220401_0000038,2022-04-01T05:34:02.9Z,37.36,35.05,6.0,EMSC,EMSC-RTS,EMSC,1113188,ml,3.9,EMSC,CENTRAL TURKEY
20220328_0000100,2022-03-28T13:17:01.8Z,37.22,37.5,7.0,DDA,EMSC-RTS,DDA,1111919,ml,2.1,DDA,CENTRAL TURKEY
20220326_0000203,2022-03-26T21:48:28.0Z,38.01,37.6,2.0,EMSC,EMSC-RTS,EMSC,1111394,ml,3.2,EMSC,CENTRAL TURKEY
20220321_0000186,2022-03-21T18:55:05.3Z,38.08,38.39,7.0,EMSC,EMSC-RTS,EMSC,1109302,ml,2.5,EMSC,EASTERN TURKEY
20220321_0000122,2022-03-21T13:21:14.4Z,35.87,36.26,6.0,DDA,EMSC-RTS,DDA,1109201,ml,2.0,DDA,SYRIA
20220321_0000106,2022-03-21T11:17:03.7Z,36.59,37.55,7.0,DDA,EMSC-RTS,DDA,1109179,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20220321_0000099,2022-03-21T10:47:50.1Z,37.76,36.21,6.0,DDA,EMSC-RTS,DDA,1109168,ml,2.1,DDA,CENTRAL TURKEY
20220320_0000109,2022-03-20T12:22:29.7Z,37.39,36.41,7.0,DDA,EMSC-RTS,DDA,1108832,ml,2.1,DDA,CENTRAL TURKEY
20220318_0000136,2022-03-18T16:08:44.2Z,37.24,34.63,7.0,EMSC,EMSC-RTS,EMSC,1108178,ml,2.4,EMSC,CENTRAL TURKEY
20220314_0000114,2022-03-14T12:38:19.2Z,38.09,38.35,5.0,EMSC,EMSC-RTS,EMSC,1106668,mb,4.2,EMSC,EASTERN TURKEY
20220313_0000145,2022-03-13T18:25:24.5Z,37.6,35.5,7.0,EMSC,EMSC-RTS,EMSC,1106357,ml,2.7,EMSC,CENTRAL TURKEY
20220311_0000001,2022-03-11T00:04:37.8Z,36.27,36.18,8.0,EMSC,EMSC-RTS,EMSC,1105497,ml,3.0,EMSC,TURKEY-SYRIA BORDER REGION
20220310_0000178,2022-03-10T23:53:20.7Z,36.34,36.24,12.0,EMSC,EMSC-RTS,EMSC,1105495,ml,3.0,EMSC,TURKEY-SYRIA BORDER REGION
20220310_0000084,2022-03-10T10:12:59.4Z,37.81,36.13,1.0,EMSC,EMSC-RTS,EMSC,1105330,ml,2.8,EMSC,CENTRAL TURKEY
20220307_0000094,2022-03-07T13:20:40.1Z,37.09,37.41,7.0,DDA,EMSC-RTS,DDA,1104269,ml,2.0,DDA,CENTRAL TURKEY
20220305_0000039,2022-03-05T06:33:33.1Z,36.61,37.7,15.0,EMSC,EMSC-RTS,EMSC,1103545,ml,3.2,EMSC,TURKEY-SYRIA BORDER REGION
20220304_0000001,2022-03-04T00:22:13.6Z,37.43,37.99,2.0,EMSC,EMSC-RTS,EMSC,1103064,ml,2.3,EMSC,CENTRAL TURKEY
20220303_0000168,2022-03-03T19:28:20.3Z,37.06,35.83,7.0,DDA,EMSC-RTS,DDA,1103009,ml,2.0,DDA,CENTRAL TURKEY
20220302_0000061,2022-03-02T09:42:14.1Z,38.99,35.81,18.0,EMSC,EMSC-RTS,EMSC,1102479,ml,3.1,EMSC,CENTRAL TURKEY
20220302_0000050,2022-03-02T07:07:49.1Z,37.4,35.41,16.0,DDA,EMSC-RTS,DDA,1102452,ml,2.0,DDA,CENTRAL TURKEY
20220228_0000150,2022-02-28T15:30:11.0Z,38.8,36.5,18.0,EMSC,EMSC-RTS,EMSC,1101863,ml,3.3,EMSC,CENTRAL TURKEY
20220227_0000165,2022-02-27T16:46:17.3Z,37.45,37.99,2.0,EMSC,EMSC-RTS,EMSC,1101499,ml,2.9,EMSC,CENTRAL TURKEY
20220225_0000044,2022-02-25T03:08:36.7Z,38.02,38.2,7.0,DDA,EMSC-RTS,DDA,1100504,ml,2.1,DDA,EASTERN TURKEY
20220225_0000029,2022-02-25T00:41:23.9Z,37.85,37.46,7.0,DDA,EMSC-RTS,DDA,1100486,ml,2.3,DDA,CENTRAL TURKEY
20220223_0000100,2022-02-23T10:57:12.9Z,36.05,36.07,12.0,DDA,EMSC-RTS,DDA,1099891,ml,2.2,DDA,TURKEY-SYRIA BORDER REGION
20220223_0000080,2022-02-23T09:20:20.7Z,37.42,35.92,7.0,DDA,EMSC-RTS,DDA,1099860,ml,2.2,DDA,CENTRAL TURKEY
20220222_0000143,2022-02-22T15:18:57.6Z,37.85,37.8,6.0,DDA,EMSC-RTS,DDA,1099579,ml,2.5,DDA,CENTRAL TURKEY
20220221_0000045,2022-02-21T03:30:12.0Z,37.18,36.17,7.0,DDA,EMSC-RTS,DDA,1098986,ml,2.0,DDA,CENTRAL TURKEY
20220218_0000047,2022-02-18T06:54:48.0Z,38.04,37.93,21.0,DDA,EMSC-RTS,DDA,1098091,ml,2.0,DDA,CENTRAL TURKEY
20220216_0000074,2022-02-16T13:37:34.8Z,37.16,37.47,7.0,DDA,EMSC-RTS,DDA,1097490,ml,2.0,DDA,CENTRAL TURKEY
20220215_0000011,2022-02-15T00:57:49.1Z,37.22,36.03,15.0,EMSC,EMSC-RTS,EMSC,1097045,ml,2.7,EMSC,CENTRAL TURKEY
20220214_0000153,2022-02-14T21:17:35.9Z,38.05,37.92,12.0,DDA,EMSC-RTS,DDA,1096984,ml,2.3,DDA,CENTRAL TURKEY
20220214_0000141,2022-02-14T19:52:28.3Z,38.04,37.96,8.0,DDA,EMSC-RTS,DDA,1096967,ml,2.0,DDA,CENTRAL TURKEY
20220214_0000086,2022-02-14T13:47:37.8Z,37.23,36.02,8.0,EMSC,EMSC-RTS,EMSC,1096883,ml,3.1,EMSC,CENTRAL TURKEY
20220211_0000030,2022-02-11T02:36:56.8Z,38.05,37.94,10.0,DDA,EMSC-RTS,DDA,1095831,ml,2.4,DDA,CENTRAL TURKEY
20220208_0000141,2022-02-08T17:27:53.0Z,35.65,36.32,5.0,EMSC,EMSC-RTS,EMSC,1095085,ml,2.7,EMSC,SYRIA
20220208_0000122,2022-02-08T15:38:06.2Z,36.98,36.09,5.0,EMSC,EMSC-RTS,EMSC,1095055,ml,2.9,EMSC,TURKEY-SYRIA BORDER REGION
20220207_0000086,2022-02-07T10:56:57.1Z,38.04,37.93,11.0,DDA,EMSC-RTS,DDA,1094625,ml,2.5,DDA,CENTRAL TURKEY
20220205_0000031,2022-02-05T04:56:32.2Z,37.69,36.26,7.0,DDA,EMSC-RTS,DDA,1093897,ml,2.0,DDA,CENTRAL TURKEY
20220204_0000108,2022-02-04T13:46:04.6Z,36.44,35.52,6.0,DDA,EMSC-RTS,DDA,1093736,ml,2.2,DDA,CENTRAL TURKEY
20220131_0000218,2022-01-31T21:29:27.7Z,37.06,36.68,7.0,DDA,EMSC-RTS,DDA,1092547,ml,2.1,DDA,CENTRAL TURKEY
20220131_0000091,2022-01-31T11:44:49.0Z,38.23,38.42,5.0,EMSC,EMSC-RTS,EMSC,1092353,ml,3.2,EMSC,EASTERN TURKEY
20220127_0000104,2022-01-27T13:39:37.0Z,37.66,37.26,9.0,EMSC,EMSC-RTS,EMSC,1091132,ml,3.2,EMSC,CENTRAL TURKEY
20220127_0000095,2022-01-27T12:07:36.0Z,37.64,36.2,7.0,DDA,EMSC-RTS,DDA,1091119,ml,2.2,DDA,CENTRAL TURKEY
20220125_0000177,2022-01-25T20:46:19.0Z,37.73,37.42,7.0,DDA,EMSC-RTS,DDA,1090598,ml,2.1,DDA,CENTRAL TURKEY
20220123_0000180,2022-01-23T20:47:28.8Z,37.58,36.16,7.0,DDA,EMSC-RTS,DDA,1089943,ml,2.0,DDA,CENTRAL TURKEY
20220120_0000126,2022-01-20T12:37:41.0Z,37.25,36.33,6.0,DDA,EMSC-RTS,DDA,1088902,ml,2.2,DDA,CENTRAL TURKEY
20220120_0000007,2022-01-20T00:50:10.8Z,37.19,36.03,25.0,EMSC,EMSC-RTS,EMSC,1088731,ml,2.8,EMSC,CENTRAL TURKEY
20220119_0000065,2022-01-19T05:59:06.4Z,37.23,36.03,2.0,EMSC,EMSC-RTS,EMSC,1088496,ml,3.8,EMSC,CENTRAL TURKEY
20220119_0000055,2022-01-19T05:58:25.2Z,37.2,36.05,7.0,EMSC,EMSC-RTS,EMSC,1088478,ml,3.2,EMSC,CENTRAL TURKEY
20220117_0000055,2022-01-17T07:14:48.2Z,37.71,35.16,15.0,DDA,EMSC-RTS,DDA,1087832,ml,2.0,DDA,CENTRAL TURKEY
20220116_0000113,2022-01-16T13:27:01.9Z,38.76,37.97,7.0,DDA,EMSC-RTS,DDA,1087640,ml,2.4,DDA,CENTRAL TURKEY
20220115_0000220,2022-01-15T22:33:30.0Z,37.13,35.93,7.0,DDA,EMSC-RTS,DDA,1087454,ml,2.0,DDA,CENTRAL TURKEY
20220115_0000206,2022-01-15T21:41:40.0Z,36.88,34.53,7.0,DDA,EMSC-RTS,DDA,1087438,ml,2.2,DDA,CENTRAL TURKEY
20220115_0000131,2022-01-15T13:27:32.8Z,36.28,34.91,7.0,DDA,EMSC-RTS,DDA,1087343,ml,2.2,DDA,CENTRAL TURKEY
20220113_0000108,2022-01-13T13:07:33.3Z,37.54,36.37,3.0,DDA,EMSC-RTS,DDA,1086698,ml,2.1,DDA,CENTRAL TURKEY
20220112_0000181,2022-01-12T16:04:13.6Z,35.82,36.93,7.0,DDA,EMSC-RTS,DDA,1086429,ml,2.4,DDA,SYRIA
20220112_0000159,2022-01-12T13:40:00.4Z,35.6,36.65,2.0,EMSC,EMSC-RTS,EMSC,1086401,ml,3.3,EMSC,SYRIA
20220111_0000099,2022-01-11T09:23:09.9Z,36.56,38.01,7.0,DDA,EMSC-RTS,DDA,1085934,ml,2.0,DDA,TURKEY-SYRIA BORDER REGION
20220110_0000072,2022-01-10T07:17:03.7Z,37.97,38.08,7.0,DDA,EMSC-RTS,DDA,1085534,ml,2.1,DDA,EASTERN TURKEY
20220110_0000067,2022-01-10T06:53:09.2Z,37.23,34.86,7.0,DDA,EMSC-RTS,DDA,1085528,ml,2.2,DDA,CENTRAL TURKEY
20220109_0000067,2022-01-09T09:01:27.3Z,36.83,35.34,7.0,DDA,EMSC-RTS,DDA,1085228,ml,2.0,DDA,CENTRAL TURKEY
20220109_0000068,2022-01-09T07:39:09.1Z,36.82,35.86,7.0,DDA,EMSC-RTS,DDA,1085230,ml,2.0,DDA,CENTRAL TURKEY
20220107_0000191,2022-01-07T20:28:29.5Z,37.15,36.31,7.0,DDA,EMSC-RTS,DDA,1084839,ml,2.0,DDA,CENTRAL TURKEY
20220107_0000174,2022-01-07T19:53:38.4Z,37.15,36.26,7.0,DDA,EMSC-RTS,DDA,1084821,ml,2.3,DDA,CENTRAL TURKEY
20220106_0000086,2022-01-06T10:14:01.1Z,38.71,38.09,7.0,DDA,EMSC-RTS,DDA,1084398,ml,2.0,DDA,EASTERN TURKEY
20220106_0000032,2022-01-06T03:21:06.5Z,37.34,36.12,7.0,DDA,EMSC-RTS,DDA,1084325,ml,2.0,DDA,CENTRAL TURKEY
20220105_0000079,2022-01-05T11:36:33.6Z,37.49,36.45,7.0,DDA,EMSC-RTS,DDA,1084121,ml,2.1,DDA,CENTRAL TURKEY
20220104_0000085,2022-01-04T11:31:18.0Z,37.21,37.45,7.0,DDA,EMSC-RTS,DDA,1083836,ml,2.1,DDA,CENTRAL TURKEY
20220103_0000116,2022-01-03T11:35:40.4Z,38.72,38.12,7.0,DDA,EMSC-RTS,DDA,1083577,ml,2.3,DDA,EASTERN TURKEY
20220101_0000064,2022-01-01T11:12:47.9Z,37.35,34.97,6.0,EMSC,EMSC-RTS,EMSC,1082985,ml,2.5,EMSC,CENTRAL TURKEY
20220101_0000031,2022-01-01T06:22:54.9Z,37.95,37.12,13.0,EMSC,EMSC-RTS,EMSC,1082936,ml,2.6,EMSC,CENTRAL TURKEY
20211229_0000142,2021-12-29T16:12:24.5Z,38.72,38.12,7.0,DDA,EMSC-RTS,DDA,1082250,ml,2.1,DDA,EASTERN TURKEY
20211227_0000108,2021-12-27T11:56:24.9Z,36.27,37.56,7.0,DDA,EMSC-RTS,DDA,1081601,ml,2.3,DDA,TURKEY-SYRIA BORDER REGION
20211226_0000233,2021-12-26T22:55:51.7Z,37.55,35.94,7.0,DDA,EMSC-RTS,DDA,1081440,ml,2.2,DDA,CENTRAL TURKEY
20211226_0000134,2021-12-26T14:42:23.0Z,37.56,34.92,5.0,DDA,EMSC-RTS,DDA,1081317,ml,2.0,DDA,CENTRAL TURKEY
20211225_0000079,2021-12-25T10:16:31.6Z,36.89,35.96,13.0,EMSC,EMSC-RTS,EMSC,1080969,ml,2.7,EMSC,CENTRAL TURKEY
20211224_0000111,2021-12-24T11:01:27.3Z,36.75,34.6,2.0,EMSC,EMSC-RTS,EMSC,1080688,ml,2.4,EMSC,CENTRAL TURKEY
20211223_0000231,2021-12-23T20:51:51.3Z,36.09,35.81,10.0,EMSC,EMSC-RTS,EMSC,1080476,ml,2.9,EMSC,CENTRAL TURKEY
20211223_0000136,2021-12-23T13:43:08.3Z,37.4,36.25,7.0,DDA,EMSC-RTS,DDA,1080355,ml,2.0,DDA,CENTRAL TURKEY
20211223_0000097,2021-12-23T09:32:58.0Z,37.2,37.44,7.0,DDA,EMSC-RTS,DDA,1080309,ml,2.3,DDA,CENTRAL TURKEY
20211222_0000085,2021-12-22T08:44:21.4Z,37.08,37.08,4.0,DDA,EMSC-RTS,DDA,1079924,ml,2.1,DDA,CENTRAL TURKEY
20211220_0000280,2021-12-20T23:30:47.6Z,36.22,36.01,7.0,DDA,EMSC-RTS,DDA,1079416,ml,2.1,DDA,TURKEY-SYRIA BORDER REGION
20211219_0000169,2021-12-19T17:33:08.5Z,37.89,35.16,7.0,DDA,EMSC-RTS,DDA,1078965,ml,2.6,DDA,CENTRAL TURKEY
